ApprovalFY,Term,NoEmp,NewBiz,RevLineCr,LowDoc,DisbursementGross,MIS_Status,County_Name,TotalLoansInCounty,PIF_RateByCounty,MedIncome,PopChange,EmployedInCty,UnempInCty,UnempRateInCty,DeathsPer100k,PayDelay,Industry
2004,240,0.0,1.0,0.0,0,405000.0,P I F,Boulder,1380,0.8463768115942029,41352,0.12320177305683375,158571,8035,4.8,487.5,5.802118375377063,Manufacturing
2004,84,1.6094379124341003,0.0,0.0,1,100000.0,P I F,Boulder,1380,0.8463768115942029,41352,0.12320177305683375,158571,8035,4.8,487.5,3.7376696182833684,Wholesale
2004,55,1.6094379124341003,1.0,0.0,1,149000.0,CHGOFF,Boulder,1380,0.8463768115942029,41352,0.12320177305683375,158571,8035,4.8,487.5,3.4339872044851463,Other
2004,84,0.6931471805599453,0.0,0.0,0,100000.0,P I F,Boulder,1380,0.8463768115942029,41352,0.12320177305683375,158571,8035,4.8,487.5,3.044522437723423,Accommodation
1994,240,5.0106352940962555,0.0,0.0,0,1000000.0,P I F,Boulder,1380,0.8463768115942029,27123,0.12320177305683375,142955,5667,3.8,487.5,5.501258210544727,Manufacturing
2004,84,1.9459101490553132,0.0,1.0,0,25000.0,P I F,Boulder,1380,0.8463768115942029,41352,0.12320177305683375,158571,8035,4.8,487.5,3.5553480614894135,Agriculture
2004,120,5.1647859739235145,0.0,0.0,0,248000.0,P I F,Boulder,1380,0.8463768115942029,41352,0.12320177305683375,158571,8035,4.8,487.5,5.272999558563747,Manufacturing
2004,84,2.4849066497880004,0.0,1.0,0,165000.0,P I F,Boulder,1380,0.8463768115942029,41352,0.12320177305683375,158571,8035,4.8,487.5,3.8501476017100584,Professional
2004,246,3.4657359027997265,0.0,0.0,0,498000.0,P I F,Boulder,1380,0.8463768115942029,41352,0.12320177305683375,158571,8035,4.8,487.5,3.6109179126442243,Real
1995,1,1.3862943611198906,0.0,0.0,0,21103.0,P I F,Boulder,1380,0.8463768115942029,28788,0.12320177305683375,146918,6099,4.0,487.5,4.418840607796598,Unknown
1995,8,1.3862943611198906,0.0,0.0,0,244325.0,P I F,Boulder,1380,0.8463768115942029,28788,0.12320177305683375,146918,6099,4.0,487.5,4.418840607796598,Unknown
1995,1,1.3862943611198906,0.0,0.0,0,28600.0,P I F,Boulder,1380,0.8463768115942029,28788,0.12320177305683375,146918,6099,4.0,487.5,4.418840607796598,Unknown
1995,240,2.0794415416798357,1.0,0.0,0,205000.0,P I F,Boulder,1380,0.8463768115942029,28788,0.12320177305683375,146918,6099,4.0,487.5,5.662960480135946,Other
1995,12,1.3862943611198906,0.0,0.0,0,100000.0,P I F,Boulder,1380,0.8463768115942029,28788,0.12320177305683375,146918,6099,4.0,487.5,6.131226489483141,Unknown
2005,240,2.0794415416798357,0.0,0.0,0,624000.0,P I F,Boulder,1380,0.8463768115942029,44415,0.12320177305683375,160654,7382,4.4,487.5,5.049856007249537,Retail
1995,240,3.4011973816621555,0.0,,0,659000.0,P I F,Boulder,1380,0.8463768115942029,28788,0.12320177305683375,146918,6099,4.0,487.5,5.983936280687191,Professional
2005,84,1.6094379124341003,0.0,0.0,0,440000.0,P I F,Boulder,1380,0.8463768115942029,44415,0.12320177305683375,160654,7382,4.4,487.5,4.110873864173311,Health
2005,84,0.0,0.0,0.0,0,154000.0,P I F,Boulder,1380,0.8463768115942029,44415,0.12320177305683375,160654,7382,4.4,487.5,3.4657359027997265,Accommodation
2005,240,2.1972245773362196,0.0,0.0,0,695000.0,P I F,Boulder,1380,0.8463768115942029,44415,0.12320177305683375,160654,7382,4.4,487.5,5.3471075307174685,Manufacturing
2005,120,1.791759469228055,0.0,0.0,0,220000.0,P I F,Boulder,1380,0.8463768115942029,44415,0.12320177305683375,160654,7382,4.4,487.5,2.302585092994046,Health
1995,300,2.0794415416798357,0.0,0.0,0,550000.0,P I F,Boulder,1380,0.8463768115942029,28788,0.12320177305683375,146918,6099,4.0,487.5,6.234410725718371,Unknown
2005,60,1.0986122886681098,0.0,1.0,0,17769.0,P I F,Boulder,1380,0.8463768115942029,44415,0.12320177305683375,160654,7382,4.4,487.5,2.9444389791664403,Other
2005,79,0.0,0.0,0.0,0,279200.0,CHGOFF,Boulder,1380,0.8463768115942029,44415,0.12320177305683375,160654,7382,4.4,487.5,2.9444389791664403,Retail
2005,71,0.0,0.0,0.0,0,98000.0,CHGOFF,Boulder,1380,0.8463768115942029,44415,0.12320177305683375,160654,7382,4.4,487.5,3.7376696182833684,Retail
1996,240,1.3862943611198906,0.0,0.0,0,148000.0,P I F,Boulder,1380,0.8463768115942029,30502,0.12320177305683375,147450,5939,3.9,487.5,5.247024072160486,Other
2006,7,0.6931471805599453,0.0,1.0,0,75604.0,CHGOFF,Boulder,1380,0.8463768115942029,46817,0.12320177305683375,164263,6335,3.7,487.5,3.58351893845611,Health
1997,120,3.1780538303479458,0.0,0.0,0,144000.0,P I F,Boulder,1380,0.8463768115942029,32396,0.12320177305683375,153774,4799,3.0,487.5,3.6888794541139363,Unknown
1997,300,2.0794415416798357,0.0,0.0,0,290000.0,P I F,Boulder,1380,0.8463768115942029,32396,0.12320177305683375,153774,4799,3.0,487.5,4.02535169073515,Unknown
1997,240,3.091042453358316,0.0,0.0,0,453000.0,P I F,Boulder,1380,0.8463768115942029,32396,0.12320177305683375,153774,4799,3.0,487.5,5.823045895483019,Unknown
2005,13,0.0,0.0,0.0,0,25000.0,CHGOFF,Arapahoe,2046,0.7976539589442815,41944,0.22255088067900064,283637,15101,5.1,551.9,3.871201010907891,Transportation
2005,84,0.0,0.0,0.0,0,100000.0,P I F,Arapahoe,2046,0.7976539589442815,41944,0.22255088067900064,283637,15101,5.1,551.9,3.912023005428146,Wholesale
1998,192,0.6931471805599453,0.0,0.0,0,228800.0,P I F,Arapahoe,2046,0.7976539589442815,36027,0.22255088067900064,282039,7396,2.6,551.9,3.4011973816621555,Unknown
2007,39,0.0,0.0,1.0,0,99788.0,CHGOFF,Arapahoe,2046,0.7976539589442815,46837,0.22255088067900064,293497,11416,3.7,551.9,3.8918202981106265,Transportation
2007,62,2.8903717578961645,0.0,0.0,0,700000.0,CHGOFF,Arapahoe,2046,0.7976539589442815,46837,0.22255088067900064,293497,11416,3.7,551.9,2.5649493574615367,Manufacturing
2008,52,3.8066624897703196,0.0,1.0,0,57420.0,P I F,Arapahoe,2046,0.7976539589442815,44223,0.22255088067900064,297374,15276,4.9,551.9,5.673323267171493,Construction
2003,207,0.0,1.0,0.0,0,503600.0,CHGOFF,Arapahoe,2046,0.7976539589442815,40309,0.22255088067900064,274121,17775,6.1,551.9,4.6913478822291435,Other
2004,180,0.6931471805599453,1.0,0.0,0,264300.0,P I F,Arapahoe,2046,0.7976539589442815,40177,0.22255088067900064,279684,16375,5.5,551.9,4.3694478524670215,Retail
2005,84,2.4849066497880004,0.0,0.0,1,80000.0,P I F,Arapahoe,2046,0.7976539589442815,41944,0.22255088067900064,283637,15101,5.1,551.9,4.442651256490317,Accommodation
2005,84,2.4849066497880004,1.0,0.0,1,17309.0,P I F,Arapahoe,2046,0.7976539589442815,41944,0.22255088067900064,283637,15101,5.1,551.9,4.143134726391533,Accommodation
2005,84,0.0,0.0,0.0,0,50000.0,P I F,Eagle,293,0.8805460750853242,50165,0.3933954113468369,27325,1082,3.8,160.8,3.871201010907891,Retail
1997,240,1.791759469228055,0.0,0.0,0,126000.0,P I F,Eagle,293,0.8805460750853242,34062,0.3933954113468369,19153,563,2.9,160.8,4.653960350157523,Construction
1997,300,0.0,1.0,0.0,0,274500.0,P I F,Eagle,293,0.8805460750853242,34062,0.3933954113468369,19153,563,2.9,160.8,3.1354942159291497,Unknown
1997,120,3.2188758248682006,0.0,0.0,0,900000.0,P I F,Eagle,293,0.8805460750853242,34062,0.3933954113468369,19153,563,2.9,160.8,5.552959584921617,Unknown
1997,240,1.6094379124341003,0.0,0.0,0,138000.0,P I F,Eagle,293,0.8805460750853242,34062,0.3933954113468369,19153,563,2.9,160.8,5.521460917862246,Unknown
1997,276,0.0,0.0,0.0,0,270000.0,P I F,Eagle,293,0.8805460750853242,34062,0.3933954113468369,19153,563,2.9,160.8,4.382026634673881,Unknown
1997,84,1.0986122886681098,0.0,0.0,1,49500.0,P I F,Eagle,293,0.8805460750853242,34062,0.3933954113468369,19153,563,2.9,160.8,4.330733340286331,Unknown
1997,12,0.0,0.0,0.0,0,750000.0,P I F,Eagle,293,0.8805460750853242,34062,0.3933954113468369,19153,563,2.9,160.8,4.189654742026425,Construction
2006,240,1.3862943611198906,0.0,0.0,0,228000.0,P I F,Eagle,293,0.8805460750853242,56561,0.3933954113468369,28823,1004,3.4,160.8,5.081404364984463,Retail
1998,240,2.0794415416798357,0.0,0.0,0,79000.0,P I F,Eagle,293,0.8805460750853242,36287,0.3933954113468369,20521,630,3.0,160.8,5.537334267018537,Unknown
1998,162,0.0,1.0,0.0,0,208000.0,P I F,Eagle,293,0.8805460750853242,36287,0.3933954113468369,20521,630,3.0,160.8,3.4657359027997265,Unknown
1998,294,1.791759469228055,0.0,0.0,0,350000.0,P I F,Eagle,293,0.8805460750853242,36287,0.3933954113468369,20521,630,3.0,160.8,4.143134726391533,Unknown
1999,99,0.0,1.0,0.0,1,36000.0,P I F,Eagle,293,0.8805460750853242,37095,0.3933954113468369,20950,569,2.6,160.8,4.553876891600541,Unknown
2007,120,1.3862943611198906,1.0,0.0,0,590000.0,P I F,Eagle,293,0.8805460750853242,61638,0.3933954113468369,30053,876,2.8,160.8,4.804021044733257,Administrative
1999,240,1.0986122886681098,0.0,0.0,0,122000.0,P I F,Eagle,293,0.8805460750853242,37095,0.3933954113468369,20950,569,2.6,160.8,4.990432586778736,Unknown
1999,240,1.0986122886681098,0.0,0.0,0,208000.0,P I F,Eagle,293,0.8805460750853242,37095,0.3933954113468369,20950,569,2.6,160.8,4.343805421853684,Professional
1999,270,3.8066624897703196,0.0,0.0,0,1340000.0,P I F,Eagle,293,0.8805460750853242,37095,0.3933954113468369,20950,569,2.6,160.8,4.634728988229636,Information
1999,120,3.258096538021482,1.0,0.0,1,150000.0,P I F,Eagle,293,0.8805460750853242,37095,0.3933954113468369,20950,569,2.6,160.8,5.545177444479562,Unknown
2008,51,1.0986122886681098,0.0,1.0,0,42347.0,CHGOFF,Eagle,293,0.8805460750853242,56950,0.3933954113468369,30535,1131,3.6,160.8,3.1354942159291497,Wholesale
1999,300,1.0986122886681098,0.0,0.0,0,420000.0,P I F,Eagle,293,0.8805460750853242,37095,0.3933954113468369,20950,569,2.6,160.8,3.58351893845611,Retail
1999,54,1.0986122886681098,0.0,1.0,0,100545.0,P I F,Eagle,293,0.8805460750853242,37095,0.3933954113468369,20950,569,2.6,160.8,4.634728988229636,Retail
1999,240,0.0,0.0,0.0,0,353000.0,P I F,Eagle,293,0.8805460750853242,37095,0.3933954113468369,20950,569,2.6,160.8,5.87493073085203,Accommodation
2000,3,0.0,1.0,0.0,0,72400.0,CHGOFF,Eagle,293,0.8805460750853242,40180,0.3933954113468369,25014,617,2.4,160.8,3.9889840465642745,Retail
2009,84,3.4011973816621555,0.0,1.0,0,31610.0,P I F,Eagle,293,0.8805460750853242,48084,0.3933954113468369,28382,2139,7.0,160.8,3.1780538303479458,Real
2009,84,0.6931471805599453,0.0,0.0,0,75000.0,P I F,Eagle,293,0.8805460750853242,48084,0.3933954113468369,28382,2139,7.0,160.8,3.1354942159291497,Professional
2009,84,0.0,0.0,0.0,0,52000.0,P I F,Eagle,293,0.8805460750853242,48084,0.3933954113468369,28382,2139,7.0,160.8,4.174387269895637,Retail
2000,300,2.995732273553991,1.0,0.0,0,562000.0,P I F,Eagle,293,0.8805460750853242,40180,0.3933954113468369,25014,617,2.4,160.8,3.5553480614894135,Unknown
2000,300,2.995732273553991,1.0,0.0,0,434200.0,P I F,Eagle,293,0.8805460750853242,40180,0.3933954113468369,25014,617,2.4,160.8,3.5553480614894135,Unknown
2000,240,4.770684624465665,0.0,0.0,0,735000.0,P I F,Eagle,293,0.8805460750853242,40180,0.3933954113468369,25014,617,2.4,160.8,5.860786223465865,Unknown
2010,98,1.0986122886681098,1.0,0.0,0,299000.0,CHGOFF,Eagle,293,0.8805460750853242,42684,0.3933954113468369,29697,2750,8.5,160.8,0.0,Professional
2000,300,1.3862943611198906,0.0,0.0,0,594000.0,P I F,Eagle,293,0.8805460750853242,40180,0.3933954113468369,25014,617,2.4,160.8,4.61512051684126,Unknown
2010,13,3.4011973816621555,0.0,1.0,0,150528.0,P I F,Eagle,293,0.8805460750853242,42684,0.3933954113468369,29697,2750,8.5,160.8,0.0,Real
2010,185,0.6931471805599453,1.0,0.0,0,200000.0,P I F,Eagle,293,0.8805460750853242,42684,0.3933954113468369,29697,2750,8.5,160.8,3.5263605246161616,Manufacturing
1990,300,2.6390573296152584,0.0,0.0,0,250000.0,P I F,Eagle,293,0.8805460750853242,22041,0.3933954113468369,12065,454,3.6,160.8,5.123963979403259,Unknown
2011,240,1.6094379124341003,0.0,0.0,0,75000.0,P I F,Eagle,293,0.8805460750853242,44668,0.3933954113468369,29624,2523,7.8,160.8,4.276666119016055,Administrative
2001,60,2.0794415416798357,0.0,0.0,1,92500.0,P I F,Eagle,293,0.8805460750853242,43576,0.3933954113468369,25294,802,3.1,160.8,3.6635616461296463,Retail
2001,246,0.6931471805599453,0.0,0.0,0,400000.0,P I F,Eagle,293,0.8805460750853242,43576,0.3933954113468369,25294,802,3.1,160.8,3.9889840465642745,Retail
2002,288,2.302585092994046,0.0,0.0,0,377300.0,P I F,Eagle,293,0.8805460750853242,42966,0.3933954113468369,25561,1132,4.2,160.8,2.9444389791664403,Arts
2012,120,0.6931471805599453,1.0,0.0,0,43800.0,P I F,Eagle,293,0.8805460750853242,46926,0.3933954113468369,30032,2317,7.2,160.8,1.3862943611198906,Retail
2002,120,1.3862943611198906,1.0,0.0,1,150000.0,P I F,Eagle,293,0.8805460750853242,42966,0.3933954113468369,25561,1132,4.2,160.8,4.574710978503383,Other
2002,240,0.0,0.0,0.0,0,212400.0,P I F,Eagle,293,0.8805460750853242,42966,0.3933954113468369,25561,1132,4.2,160.8,4.532599493153256,Manufacturing
2002,120,1.0986122886681098,1.0,0.0,1,148067.0,P I F,Eagle,293,0.8805460750853242,42966,0.3933954113468369,25561,1132,4.2,160.8,4.007333185232471,Retail
2002,84,1.0986122886681098,0.0,0.0,1,50000.0,P I F,Eagle,293,0.8805460750853242,42966,0.3933954113468369,25561,1132,4.2,160.8,3.8918202981106265,Other
2004,120,3.912023005428146,1.0,0.0,1,150000.0,P I F,Eagle,293,0.8805460750853242,45026,0.3933954113468369,26136,1178,4.3,160.8,3.5263605246161616,Accommodation
2004,84,3.4339872044851463,0.0,0.0,1,75000.0,P I F,Eagle,293,0.8805460750853242,45026,0.3933954113468369,26136,1178,4.3,160.8,4.927253685157205,Construction
1995,300,0.6931471805599453,1.0,0.0,0,286000.0,P I F,Eagle,293,0.8805460750853242,29671,0.3933954113468369,17227,548,3.1,160.8,3.332204510175204,Unknown
2005,84,0.6931471805599453,0.0,0.0,0,10000.0,P I F,Moffat,70,0.9142857142857144,30379,0.11511728931364032,7484,348,4.4,804.0,3.7376696182833684,Administrative
2005,264,0.6931471805599453,0.0,0.0,0,255000.0,P I F,Moffat,70,0.9142857142857144,30379,0.11511728931364032,7484,348,4.4,804.0,3.6375861597263857,Retail
2005,84,0.6931471805599453,0.0,1.0,0,144076.0,P I F,Moffat,70,0.9142857142857144,30379,0.11511728931364032,7484,348,4.4,804.0,3.6109179126442243,Other
2006,34,1.3862943611198906,0.0,0.0,0,25000.0,CHGOFF,Moffat,70,0.9142857142857144,32101,0.11511728931364032,8036,314,3.8,804.0,3.4965075614664802,Manufacturing
2006,300,1.6094379124341003,0.0,0.0,0,909000.0,P I F,Moffat,70,0.9142857142857144,32101,0.11511728931364032,8036,314,3.8,804.0,2.302585092994046,Accommodation
2007,300,1.791759469228055,0.0,0.0,0,900000.0,P I F,Moffat,70,0.9142857142857144,33725,0.11511728931364032,8260,261,3.1,804.0,3.367295829986474,Accommodation
1998,84,0.6931471805599453,0.0,0.0,0,425000.0,P I F,Moffat,70,0.9142857142857144,21843,0.11511728931364032,6215,384,5.8,804.0,4.727387818712341,Manufacturing
1998,180,1.3862943611198906,0.0,0.0,0,163500.0,P I F,Moffat,70,0.9142857142857144,21843,0.11511728931364032,6215,384,5.8,804.0,4.584967478670572,Unknown
1999,276,1.6094379124341003,0.0,0.0,0,824000.0,P I F,Moffat,70,0.9142857142857144,22384,0.11511728931364032,6090,375,5.8,804.0,4.219507705176107,Unknown
2007,84,3.091042453358316,0.0,0.0,0,1000000.0,P I F,Moffat,70,0.9142857142857144,33725,0.11511728931364032,8260,261,3.1,804.0,3.2188758248682006,Construction
2007,120,1.0986122886681098,0.0,0.0,0,168000.0,P I F,Moffat,70,0.9142857142857144,33725,0.11511728931364032,8260,261,3.1,804.0,2.9444389791664403,Retail
1999,288,0.6931471805599453,0.0,0.0,1,100000.0,P I F,Moffat,70,0.9142857142857144,22384,0.11511728931364032,6090,375,5.8,804.0,4.31748811353631,Unknown
2007,60,1.3862943611198906,1.0,0.0,0,125000.0,P I F,Moffat,70,0.9142857142857144,33725,0.11511728931364032,8260,261,3.1,804.0,3.828641396489095,Retail
1999,199,1.791759469228055,0.0,0.0,0,371000.0,CHGOFF,Moffat,70,0.9142857142857144,22384,0.11511728931364032,6090,375,5.8,804.0,4.890349128221754,Accommodation
2008,84,0.6931471805599453,1.0,0.0,0,65000.0,P I F,Moffat,70,0.9142857142857144,34637,0.11511728931364032,8394,332,3.8,804.0,3.5263605246161616,Transportation
1999,303,1.6094379124341003,0.0,0.0,0,60000.0,P I F,Moffat,70,0.9142857142857144,22384,0.11511728931364032,6090,375,5.8,804.0,3.6375861597263857,Accommodation
1999,120,1.6094379124341003,0.0,0.0,0,302000.0,P I F,Moffat,70,0.9142857142857144,22384,0.11511728931364032,6090,375,5.8,804.0,4.61512051684126,Unknown
1999,84,0.6931471805599453,1.0,0.0,0,122000.0,P I F,Moffat,70,0.9142857142857144,22384,0.11511728931364032,6090,375,5.8,804.0,5.736572297479192,Health
2009,240,1.6094379124341003,0.0,0.0,0,236000.0,P I F,Moffat,70,0.9142857142857144,34030,0.11511728931364032,8513,564,6.2,804.0,4.844187086458591,Retail
2010,49,0.0,0.0,0.0,0,35000.0,CHGOFF,Moffat,70,0.9142857142857144,31880,0.11511728931364032,7277,801,9.9,804.0,3.828641396489095,Retail
1990,120,0.6931471805599453,0.0,0.0,0,145000.0,P I F,Moffat,70,0.9142857142857144,16274,0.11511728931364032,5589,341,5.8,804.0,4.343805421853684,Retail
1990,120,1.3862943611198906,0.0,0.0,0,142500.0,P I F,Moffat,70,0.9142857142857144,16274,0.11511728931364032,5589,341,5.8,804.0,3.8501476017100584,Manufacturing
2001,240,0.0,1.0,0.0,0,157000.0,P I F,Moffat,70,0.9142857142857144,24761,0.11511728931364032,7014,284,3.9,804.0,4.060443010546419,Accommodation
1991,180,1.791759469228055,0.0,0.0,0,400000.0,P I F,Moffat,70,0.9142857142857144,16700,0.11511728931364032,5569,414,6.9,804.0,4.736198448394496,Unknown
2001,120,3.5263605246161616,0.0,0.0,0,614000.0,P I F,Moffat,70,0.9142857142857144,24761,0.11511728931364032,7014,284,3.9,804.0,4.31748811353631,Retail
1991,300,1.9459101490553132,1.0,0.0,0,247854.0,P I F,Moffat,70,0.9142857142857144,16700,0.11511728931364032,5569,414,6.9,804.0,4.997212273764115,Health
2001,120,2.772588722239781,0.0,0.0,0,387584.0,P I F,Moffat,70,0.9142857142857144,24761,0.11511728931364032,7014,284,3.9,804.0,5.099866427824199,Mining
1992,84,1.9459101490553132,0.0,0.0,0,100000.0,P I F,Moffat,70,0.9142857142857144,18181,0.11511728931364032,5657,523,8.5,804.0,3.6109179126442243,Health
1992,180,3.367295829986474,0.0,0.0,0,607000.0,P I F,Moffat,70,0.9142857142857144,18181,0.11511728931364032,5657,523,8.5,804.0,4.553876891600541,Retail
2002,220,4.382026634673881,0.0,0.0,0,499000.0,P I F,Moffat,70,0.9142857142857144,25336,0.11511728931364032,7298,367,4.8,804.0,3.6375861597263857,Accommodation
2002,244,1.0986122886681098,1.0,0.0,0,615000.0,P I F,Moffat,70,0.9142857142857144,25336,0.11511728931364032,7298,367,4.8,804.0,4.454347296253507,Accommodation
2002,120,1.0986122886681098,0.0,0.0,0,410400.0,P I F,Moffat,70,0.9142857142857144,25336,0.11511728931364032,7298,367,4.8,804.0,3.1354942159291497,Health
1993,98,3.295836866004329,1.0,0.0,0,50000.0,P I F,Moffat,70,0.9142857142857144,18838,0.11511728931364032,5786,461,7.4,804.0,2.772588722239781,Unknown
1993,240,3.295836866004329,1.0,0.0,0,175000.0,P I F,Moffat,70,0.9142857142857144,18838,0.11511728931364032,5786,461,7.4,804.0,2.772588722239781,Unknown
2002,60,0.0,0.0,0.0,1,20000.0,P I F,Moffat,70,0.9142857142857144,25336,0.11511728931364032,7298,367,4.8,804.0,4.844187086458591,Construction
2003,60,0.0,1.0,0.0,1,25000.0,P I F,Moffat,70,0.9142857142857144,26614,0.11511728931364032,7116,429,5.7,804.0,3.367295829986474,Transportation
1993,240,1.791759469228055,0.0,0.0,0,126000.0,P I F,Moffat,70,0.9142857142857144,18838,0.11511728931364032,5786,461,7.4,804.0,4.574710978503383,Unknown
1993,60,1.791759469228055,0.0,0.0,0,74000.0,P I F,Moffat,70,0.9142857142857144,18838,0.11511728931364032,5786,461,7.4,804.0,4.574710978503383,Unknown
2003,84,1.3862943611198906,1.0,0.0,1,90000.0,P I F,Moffat,70,0.9142857142857144,26614,0.11511728931364032,7116,429,5.7,804.0,3.1780538303479458,Administrative
2003,120,1.3862943611198906,0.0,0.0,1,125000.0,P I F,Moffat,70,0.9142857142857144,26614,0.11511728931364032,7116,429,5.7,804.0,5.117993812416755,Manufacturing
2003,300,1.6094379124341003,0.0,0.0,0,619000.0,P I F,Moffat,70,0.9142857142857144,26614,0.11511728931364032,7116,429,5.7,804.0,3.58351893845611,Accommodation
2003,120,0.6931471805599453,1.0,0.0,1,98000.0,P I F,Moffat,70,0.9142857142857144,26614,0.11511728931364032,7116,429,5.7,804.0,5.442417710521793,Mining
2003,240,1.3862943611198906,1.0,0.0,0,200500.0,P I F,Moffat,70,0.9142857142857144,26614,0.11511728931364032,7116,429,5.7,804.0,3.4657359027997265,Retail
2003,120,0.0,0.0,0.0,1,145000.0,P I F,Moffat,70,0.9142857142857144,26614,0.11511728931364032,7116,429,5.7,804.0,4.852030263919617,Finance
2004,240,0.0,1.0,0.0,1,138500.0,P I F,Moffat,70,0.9142857142857144,27626,0.11511728931364032,7320,377,4.9,804.0,4.02535169073515,Educational
1994,84,2.6390573296152584,0.0,0.0,0,135000.0,P I F,Moffat,70,0.9142857142857144,19606,0.11511728931364032,5986,384,6.0,804.0,5.429345628954441,Unknown
1994,180,2.6390573296152584,0.0,0.0,0,219000.0,P I F,Moffat,70,0.9142857142857144,19606,0.11511728931364032,5986,384,6.0,804.0,5.749392985908253,Unknown
2004,300,2.995732273553991,0.0,0.0,0,220000.0,P I F,Moffat,70,0.9142857142857144,27626,0.11511728931364032,7320,377,4.9,804.0,5.231108616854587,Arts
2004,240,0.0,0.0,0.0,0,200500.0,P I F,Moffat,70,0.9142857142857144,27626,0.11511728931364032,7320,377,4.9,804.0,3.258096538021482,Other
1995,300,0.6931471805599453,0.0,0.0,1,63000.0,P I F,Moffat,70,0.9142857142857144,20890,0.11511728931364032,6463,394,5.7,804.0,2.833213344056216,Unknown
2004,291,0.6931471805599453,0.0,0.0,0,1440000.0,P I F,Moffat,70,0.9142857142857144,27626,0.11511728931364032,7320,377,4.9,804.0,2.70805020110221,Accommodation
1995,84,2.1972245773362196,0.0,0.0,1,95000.0,P I F,Moffat,70,0.9142857142857144,20890,0.11511728931364032,6463,394,5.7,804.0,4.564348191467836,Unknown
2004,240,2.6390573296152584,0.0,0.0,0,200000.0,P I F,Moffat,70,0.9142857142857144,27626,0.11511728931364032,7320,377,4.9,804.0,4.5217885770490405,Retail
2005,240,1.0986122886681098,0.0,0.0,0,569000.0,P I F,Moffat,70,0.9142857142857144,30379,0.11511728931364032,7484,348,4.4,804.0,3.1354942159291497,Retail
1995,124,1.791759469228055,0.0,0.0,0,270000.0,CHGOFF,Moffat,70,0.9142857142857144,20890,0.11511728931364032,6463,394,5.7,804.0,3.828641396489095,Unknown
2005,187,2.4849066497880004,0.0,0.0,0,1563000.0,CHGOFF,Moffat,70,0.9142857142857144,30379,0.11511728931364032,7484,348,4.4,804.0,4.204692619390966,Accommodation
1995,276,1.6094379124341003,1.0,0.0,0,135000.0,P I F,Moffat,70,0.9142857142857144,20890,0.11511728931364032,6463,394,5.7,804.0,5.303304908059076,Other
2005,120,1.9459101490553132,0.0,0.0,1,74000.0,P I F,Moffat,70,0.9142857142857144,30379,0.11511728931364032,7484,348,4.4,804.0,4.532599493153256,Construction
2005,40,0.0,1.0,0.0,1,150000.0,CHGOFF,Moffat,70,0.9142857142857144,30379,0.11511728931364032,7484,348,4.4,804.0,4.189654742026425,Retail
2005,240,1.0986122886681098,0.0,0.0,1,99860.0,P I F,Moffat,70,0.9142857142857144,30379,0.11511728931364032,7484,348,4.4,804.0,3.970291913552122,Other
1996,300,2.0794415416798357,0.0,0.0,0,880000.0,P I F,Moffat,70,0.9142857142857144,21364,0.11511728931364032,6283,420,6.3,804.0,0.0,Unknown
1996,306,2.302585092994046,0.0,0.0,0,1246000.0,P I F,Moffat,70,0.9142857142857144,21364,0.11511728931364032,6283,420,6.3,804.0,5.7899601708972535,Unknown
1996,300,0.6931471805599453,0.0,0.0,0,416000.0,P I F,Moffat,70,0.9142857142857144,21364,0.11511728931364032,6283,420,6.3,804.0,3.4965075614664802,Unknown
2006,120,2.3978952727983707,0.0,0.0,0,306000.0,P I F,Moffat,70,0.9142857142857144,32101,0.11511728931364032,8036,314,3.8,804.0,3.4657359027997265,Accommodation
1997,240,3.5553480614894135,0.0,0.0,0,950000.0,P I F,Logan,76,0.8552631578947368,21159,0.1394035246272029,9656,369,3.7,921.8,4.997212273764115,Unknown
2006,240,0.0,1.0,0.0,0,383000.0,P I F,Logan,76,0.8552631578947368,29426,0.1394035246272029,10745,384,3.5,921.8,6.690842277418564,Other
1997,276,1.791759469228055,0.0,0.0,0,335000.0,P I F,Logan,76,0.8552631578947368,21159,0.1394035246272029,9656,369,3.7,921.8,4.6443908991413725,Unknown
1997,60,2.3978952727983707,0.0,0.0,1,40000.0,P I F,Logan,76,0.8552631578947368,21159,0.1394035246272029,9656,369,3.7,921.8,3.4657359027997265,Administrative
1997,180,4.0943445622221,0.0,0.0,0,450000.0,P I F,Logan,76,0.8552631578947368,21159,0.1394035246272029,9656,369,3.7,921.8,5.356586274672012,Unknown
2005,84,0.6931471805599453,0.0,0.0,0,75000.0,P I F,Logan,76,0.8552631578947368,27536,0.1394035246272029,10189,424,4.0,921.8,3.9512437185814275,Retail
1998,3,2.302585092994046,0.0,0.0,0,200000.0,P I F,Logan,76,0.8552631578947368,22424,0.1394035246272029,9682,569,5.6,921.8,3.258096538021482,Unknown
1998,60,1.3862943611198906,0.0,0.0,1,60000.0,P I F,Logan,76,0.8552631578947368,22424,0.1394035246272029,9682,569,5.6,921.8,3.2188758248682006,Unknown
1998,180,1.791759469228055,0.0,0.0,0,42000.0,P I F,Logan,76,0.8552631578947368,22424,0.1394035246272029,9682,569,5.6,921.8,3.6375861597263857,Arts
1998,181,1.0986122886681098,0.0,0.0,1,90000.0,P I F,Logan,76,0.8552631578947368,22424,0.1394035246272029,9682,569,5.6,921.8,3.784189633918261,Unknown
